date, pm25, pm10, o3, no2, so2, co
2015/2/8, 162, 82, 70, 24, 5, 10
2015/2/9, 159, 70, 68, 17, 4, 9
2015/2/10, 134, 89, 56, 32, 7, 11
2015/2/11, 161, 103, 84, 29, 7, 12
2015/2/12, 180, 73, 78, 32, 6, 10
2015/2/13, 124, 66, 63, 21, 3, 9
2015/2/14, 101, 97, 61, 27, 2, 13
2015/2/15, 146, 99, 36, 29, 2, 14
2015/2/16, 163, 81, 50, 23, 2, 12
2015/2/17, 153, 74, 52, 16, 2, 7
2015/2/18, 142, 73, 59, 12, 1, 4
2015/2/19, 127, 59, 47, 11, 1, 2
2015/2/20, 90, 65, 45, 16, 5, 4
2015/2/21, 102, 53, 29, 20, 5, 5
2015/2/22, 90, 37, 30, 12, 2, 6
2015/2/23, 51, 50, 37, 10, 1, 6
2015/2/24, 90, 56, 28, 14, 2, 6
2015/2/25, 88, 49, 27, 13, 3, 5
2015/2/26, 76, 50, 35, 11, 1, 5
2015/2/27, 61, 42, 39, 11, 1, 5
2015/2/28, 54, 41, 26, 15, 2, 7
2015/3/1, 52, 52, 42, 18, 2, 7
2015/3/2, 69, 64, 39, 19, 4, 8
2015/3/3, 102, 38, 23, 17, 1, 9
2015/3/4, 57, 40, 31, 13, 1, 7
2015/3/5, 55, 57, 18, 20, 2, 10
2015/3/6, 104, 70, 11, 20, 2, 10
2015/3/7, 129, 49, 38, 17, 1, 8
2015/3/8, 81, 64, 21, 30, 3, 9
2015/3/9, 122, 58, 33, 18, 2, 8
2015/3/10, 81, 69, 27, 20, 2, 9
2015/3/11, 128, 41, 12, 18, 1, 10
2015/3/12, 69, 40, 24, 21, 2, 11
2015/3/13, 69, 57, 28, 19, 2, 13
2015/3/14, 88, 62, 30, 18, 6, 13
2015/3/15, 105, 63, 15, 22, 17, 8
2015/3/16, 129, 58, 7, 19, 14, 6
2015/3/17, 112, 54, 15, 17, 11, 6
2015/3/18, 96, 50, 11, 16, 7, 7
2015/3/19, 90, 50, 9, 18, 9, 5
2015/3/20, 91, 62, 11, 22, 10, 6
2015/3/21, 125, 57, 40, 16, 7, 7
2015/3/22, 105, 71, 42, 24, 6, 7
2015/3/23, 114, 67, 41, 15, 3, 7
2015/3/24, 112, 60, 33, 21, 3, 7
2015/3/25, 104, 64, 27, 23, 3, 8
2015/3/26, 127, 59, 21, 27, 2, 8
2015/3/27, 116, 61, 40, 23, 3, 8
2015/3/28, 108, 63, 36, 22, 5, 7
2015/3/29, 112, 65, 33, 21, 9, 8
2015/3/30, 125, 57, 13, 22, 8, 7
2015/3/31, 115, 43, 12, 11, 4, 7
2014/10/1, 29, , , , , 
2014/10/6, 100, 78, 103, 19, 4, 8
2014/10/7, 132, 81, 113, 20, 4, 9
2014/10/8, 140, 79, 99, 25, 6, 9
2014/10/9, 131, 78, 86, 30, 6, 9
2014/10/10, 123, 80, 101, 29, 6, 9
2014/10/11, 136, 79, 85, 23, 5, 9
2014/10/12, 126, 73, 82, 21, 5, 8
2014/10/13, 120, 94, 104, 24, 6, 9
2014/10/14, 154, 97, 85, 26, 7, 11
2014/10/15, 169, 82, 69, 18, 3, 11
2014/10/16, 153, 76, 82, 16, 4, 9
2014/10/17, 129, 67, 61, 15, 3, 9
2014/10/18, 103, 64, 51, 12, 2, 9
2014/10/19, 88, 65, 40, 17, 3, 9
2014/10/20, 90, 69, 35, 25, 4, 10
2014/10/21, 102, 77, 66, 23, 5, 12
2014/10/22, 119, 70, 33, 25, 3, 13
2014/10/23, 116, 66, 41, 18, 3, 11
2014/10/24, 106, 64, 38, 18, 3, 10
2014/10/25, 94, 65, 39, 21, 3, 11
2014/10/26, 100, 76, 51, 19, 3, 12
2014/10/27, 121, 67, 50, 15, 3, 10
2014/10/28, 100, 58, 38, 13, 2, 10
2014/10/29, 64, 59, 38, 12, 2, 8
2014/10/30, 74, 59, 34, 14, 2, 6
2014/10/31, 77, 67, 28, 21, 3, 6
2014/11/1, 94, 63, 38, 16, 3, 8
2014/11/2, 92, 71, 26, 19, 7, 8
2014/11/3, 134, 77, 36, 23, 5, 9
2014/11/4, 134, 64, 44, 11, 3, 6
2014/11/5, 91, 72, 40, 24, 4, 9
2014/11/6, 109, 63, 21, 23, 2, 10
2014/11/7, 123, 47, 7, 22, 2, 10
2014/11/8, 80, 58, 18, 23, 3, 10
2014/11/9, 102, 82, 5, 32, 5, 12
2014/11/10, 135, 86, 12, 33, 5, 11
2014/11/11, 139, 67, 7, 23, 4, 11
2014/11/12, 108, 67, 14, 20, 5, 9
2014/11/13, 126, 75, 41, 24, 5, 10
2014/11/14, 142, 67, 31, 26, 4, 8
2014/11/15, 119, 70, 58, 29, 5, 9
2014/11/16, 130, 73, 56, 21, 5, 9
2014/11/17, 147, 76, 45, 23, 6, 9
2014/11/18, 154, 86, 48, 28, 7, 10
2014/11/19, 160, 75, 37, 30, 6, 9
2014/11/20, 125, 59, 32, 26, 4, 6
2014/11/21, 89, 60, 41, 25, 4, 6
2014/11/22, 99, 47, 36, 14, 3, 5
2014/11/23, 61, 53, 29, 23, 6, 5
2014/11/24, 75, 66, 18, 29, 5, 7
2014/11/25, 85, 83, 41, 26, 5, 9
2014/11/26, 139, 60, 33, 17, 2, 8
2014/11/27, 94, 51, 31, 15, 3, 7
2014/11/28, 80, 50, 25, 14, 2, 6
2014/11/29, 66, 51, 16, 16, 2, 7
2014/11/30, 63, 49, 12, 15, 3, 11
2014/12/1, 65, 69, 18, 20, 4, 10
2014/12/2, 139, 72, 6, 26, 3, 11
2014/12/3, 143, 38, 16, 16, 2, 8
2014/12/4, 56, 56, 22, 22, 5, 8
2014/12/5, 100, 62, 24, 28, 5, 7
2014/12/6, 104, 63, 28, 22, 5, 8
2014/12/7, 113, 65, 26, 25, 4, 8
2014/12/8, 121, 74, 36, 28, 7, 9
2014/12/9, 135, 82, 24, 38, 7, 10
2014/12/10, 150, 82, 24, 25, 10, 10
2014/12/11, 160, 74, 23, 20, 10, 9
2014/12/12, 137, 88, 29, 27, 11, 9
2014/12/13, 145, 86, 42, 28, 8, 9
2014/12/14, 152, 108, 21, 47, 8, 11
2014/12/15, 162, 88, 35, 24, 11, 10
2014/12/16, 144, 74, 32, 19, 10, 8
2014/12/17, 110, 70, 24, 25, 8, 8
2014/12/18, 118, 63, 19, 27, 4, 9
2014/12/19, 132, 70, 23, 33, 8, 12
2014/12/20, 150, 70, 40, 26, 7, 10
2014/12/21, 137, 73, 36, 29, 9, 10
2014/12/22, 148, 79, 22, 34, 7, 11
2014/12/23, 157, 85, 16, 45, 6, 13
2014/12/24, 160, 77, 19, 40, 5, 13
2014/12/25, 143, 64, 15, 29, 2, 10
2014/12/26, 125, 65, 17, 23, 2, 8
2014/12/27, 140, 53, 29, 19, 3, 10
2014/12/28, 109, , , , , 
2014/7/1, 12, 38, 14, 8, , 10
2014/7/2, 20, 41, 12, 10, , 11
2014/7/3, 20, 37, 12, 9, , 9
2014/7/4, 16, 37, 13, 8, , 5
2014/7/5, 13, 37, 18, 8, , 6
2014/7/6, 12, 31, 8, 11, , 5
2014/7/7, 18, 77, 35, 27, , 9
2014/7/8, 138, 74, 51, 26, , 9
2014/7/9, 116, 42, 14, 11, , 6
2014/7/10, 12, 26, 12, 11, , 7
2014/7/11, 10, 28, 10, 10, , 7
2014/7/12, 8, 29, 11, 7, , 6
2014/7/13, 2, 30, 9, 8, , 6
2014/7/14, 7, 28, 9, 8, , 7
2014/7/15, 6, 30, 17, 10, 1, 6
2014/7/16, 20, 29, 10, 12, , 6
2014/7/17, 10, 32, 13, 7, , 6
2014/7/18, 2, 45, 12, 9, 1, 6
2014/7/19, 34, 36, 15, 8, 1, 6
2014/7/20, 17, 47, 21, 18, 2, 8
2014/7/21, 47, 54, 49, 17, 1, 8
2014/7/22, 73, 53, 41, 12, , 9
2014/7/23, 65, 46, 23, 8, , 8
2014/7/24, 33, 34, 22, 10, , 8
2014/7/25, 16, 26, 15, 10, , 7
2014/7/26, 7, 23, 13, 8, , 7
2014/7/27, 5, 26, 10, 9, 1, 7
2014/7/28, 17, 35, 21, 12, 1, 7
2014/7/29, 26, 52, 29, 14, 2, 8
2014/7/30, 61, 48, 29, 12, , 8
2014/7/31, 36, 49, 39, 11, , 9
2014/8/1, 46, 40, 32, 13, , 10
2014/8/2, 36, 36, 30, 14, , 10
2014/8/3, 33, 36, 20, 12, , 9
2014/8/4, 26, 30, 18, 13, , 9
2014/8/5, 18, 28, 13, 12, , 10
2014/8/6, 19, 32, 14, 12, , 10
2014/8/7, 8, 32, 17, 11, , 9
2014/8/8, 5, 34, 15, 9, , 9
2014/8/9, 4, 32, 17, 8, , 10
2014/8/10, 4, 41, 14, 10, , 10
2014/8/11, 13, 44, 15, 10, , 10
2014/8/12, 18, 33, 14, 10, , 10
2014/8/13, 11, 34, 11, 10, , 10
2014/8/14, 22, 32, 14, 10, , 8
2014/8/15, 11, 42, 19, 10, , 7
2014/8/16, 19, 41, 17, 9, , 6
2014/8/17, 11, 45, 12, 9, , 6
2014/8/18, 18, 37, 12, 9, , 6
2014/8/19, 13, 29, 10, 12, , 6
2014/8/20, 20, 29, 7, 11, 1, 6
2014/8/21, 17, 27, 9, 10, , 6
2014/8/22, 16, 30, 9, 8, , 6
2014/8/23, 9, 30, 16, 8, , 6
2014/8/24, 18, 29, 8, 10, 2, 5
2014/8/25, 21, 26, 11, 9, 1, 6
2014/8/26, 7, 26, 8, 11, 1, 6
2014/8/27, 11, 35, 8, 9, 1, 6
2014/8/28, 18, 32, 11, 10, 1, 6
2014/8/29, 22, 36, 21, 13, 2, 6
2014/8/30, 39, 26, 8, 8, 1, 6
2014/8/31, 8, 29, 7, 9, 1, 7
2014/9/1, 22, 33, 10, 10, 1, 7
2014/9/2, 14, 34, 18, 11, , 7
2014/9/3, 11, 57, 78, 22, 1, 9
2014/9/4, 78, 52, 39, 10, , 8
2014/9/5, 59, 60, 68, 17, 1, 9
2014/9/6, 96, 40, 26, 10, 1, 7
2014/9/7, 44, 32, 15, 11, , 8
2014/9/8, 29, 29, 18, 7, , 8
2014/9/9, 18, 29, 11, 11, , 8
2014/9/10, 9, 28, 13, 11, 1, 7
2014/9/11, 4, 23, 10, 12, 1, 8
2014/9/12, 2, 26, 9, 10, , 8
2014/9/13, 2, 29, 18, 11, 1, 8
2014/9/14, 2, 46, 41, 16, 1, 9
2014/9/15, 45, 41, 16, 7, , 8
2014/9/16, 7, 49, 14, 11, 1, 8
2014/9/17, 28, 47, 12, 13, 1, 9
2014/9/18, 37, 70, 54, 19, 1, 10
2014/9/19, 90, 60, 53, 16, 3, 12
2014/9/20, 81, 52, 53, 16, 3, 11
2014/9/21, 73, 62, 58, 23, 5, 10
2014/9/22, 98, 75, 65, 25, 3, 8
2014/9/23, 122, 87, 116, 31, 4, 8
2014/9/24, 143, 77, 94, 24, 2, 8
2014/9/25, 136, 54, 44, 19, 2, 6
2014/9/26, 73, 41, 22, 14, 1, 6
2014/9/27, 29, 39, 25, 14, 1, 6
2014/9/28, 26, 51, 30, 17, 1, 6
2014/9/29, 46, 63, 57, 20, 1, 7
2014/9/30, 61, 52, 16, 20, 1, 7
2014/6/26, 28, 42, 13, 12, , 11
2014/6/27, 37, 35, 15, 8, , 10
2014/6/28, 15, 28, 9, 8, , 9
2014/6/29, 18, 35, 15, 10, , 10
2014/6/30, 15, 33, 12, 10, , 10
2020/3/31, , 44, 1, 12, 1, 6
2020/1/3, , 60, 24, 18, 1, 4
2020/1/26, , 25, 9, 7, 1, 7
2020/1/27, , 28, 13, 7, 1, 5
2020/1/28, , 37, 15, 9, 1, 5
2018/12/31, , 41, 7, 8, 4, 2
2018/8/6, , 49, 19, 18, 2, 
2017/1/1, , 53, 28, 36, 4, 6
2016/2/28, , 72, 49, 34, 8, 6
2016/1/2, , 56, 10, 34, 3, 10
2014/12/31, , 72, 48, 25, 7, 6
2014/10/5, , 71, 96, 21, 4, 7
2014/6/25, , 39, 12, 11, , 11
2016/2/18, , , 14, 25, 2, 3
2016/2/19, , , 40, 26, 3, 1
2016/2/20, , , 35, 25, 4, 1
2016/2/21, , , 31, 28, 3, 2
2016/2/22, , , 19, 19, 3, 5
2016/2/23, , , 18, 17, 3, 6
2016/2/24, , , 16, 19, 4, 7
2016/2/25, , , 13, 22, 3, 7
2016/2/26, , , 25, 25, 4, 7
2016/2/27, , , 32, 30, 4, 7
